created_at,text,likes,RTs,user_name
10/06/2021 0:09,@KeikoFujimori  tienen que verificar ::números de muertos habilitados que fueron a votar/Numero de votantes ausente… https://t.co/dYVcYgdYGS,0,0,ClaryClary14
10/06/2021 0:09,"#FraudeEnMesa del Peru.
Mejor twice https://t.co/goAfUmJDed",0,0,analucar1980
10/06/2021 0:07,El Dr. Chapatín en la marcha por la democracia y defendiendo el voto de los miles de abuelitos que salieron a votar… https://t.co/ktGKVESzUj,0,0,za_ferdetods
10/06/2021 0:07,@Lilianacarrio16 @pattyromero11 @AlvaroVargasLl Existen personas que aún no comprenden el margen de probabilidad. L… https://t.co/hoVAUqqhpW,6,1,aross3195
10/06/2021 0:07,@mauricbsc @MercedesAnglica @peru21noticias Cuál es el problema de que revisen? a qué le tienen miedo?… https://t.co/DZ8YGHHhtD,1,0,lcumpa
10/06/2021 0:06,Si esto no es fraude entonces díganme como se llama??? @willaxtv @KeikoFujimori @milytakayama @MilagrosLeivaG… https://t.co/GOezUoIXI2,185,139,CharitoABC
10/06/2021 0:06,"@AristeguiOnline Quiere ser presidente pero con #FraudeEnMesa 
No pasarán https://t.co/CKzpJwFSRX",0,0,imma_sumaq
10/06/2021 0:06,Cerron no solo a organizado el Fraude en Mesa más grande de la Historia Peruana. Sino también su plan de levantamie… https://t.co/meoNd6nbn6,2,1,RicaLiberta
10/06/2021 0:06,Me acabe la chela 😓 #FraudeEnMesa https://t.co/Ygs1pqm13r,1,0,Cisbobby
10/06/2021 0:06,"#FraudeEnMesa
Todos sabemos a quienes quieren beneficiar. https://t.co/H5txKGKJiP",1,0,RedPatriotaPeru
10/06/2021 0:05,"Presidente del JNE se comprometió en deliberar TODAS LAS ACTAS IMPUGNADAS PUBLICAMENTE y no lo están haciendo, deli… https://t.co/gjOFEtXxtd",6,2,SumaqAllpacom
10/06/2021 0:04,@ONPE_oficial nuevas elecciones por #fraudeenMesa escandaloso actas impugnadas no confio la transparencia en la onpe,1,0,Deysy80378927
10/06/2021 0:04,@exitosape No creeré más en estos resultados ! Están cometiendo FRAUDE 🤷🏽‍♀️ #FraudeEnMesa,2,0,goyop123
10/06/2021 0:03,"@MarthaChavezC @Alm_Montoya 
- No a la bicameralidad.
- No a la asamblea constituyente 
En unos días no se pueden h… https://t.co/coURD4vuzW",0,0,savedra_sonia
10/06/2021 0:03,@JBCPERU Sr. Este video es de unos manifestantes bolivianos ... https://t.co/LuHRTUuNOp ...zurdos radicales y comun… https://t.co/Mx7yeWJiJb,0,0,JCentenaria
10/06/2021 0:03,"@canalN_ #VotoPorVoto JNE debes televisar TODO, TODO! #ActasPublicas #SalasArenas #JNEcorrupto #votosimpugnados… https://t.co/3BikYFmxnt",1,1,Miaibar
10/06/2021 0:03,@suriel Q la @ONPE_oficial y @JNE_Peru escuchen nuestras voces #FraudeEnMesa #MiVotoPorKeikoSeRespeta https://t.co/l9bRk4hkmm,2,0,7Isabel8
10/06/2021 0:03,@Angelpaezs Algo así como esto? #FujimoriNuncaMas #fraudeenmesa https://t.co/wgoTeujPYB,0,0,Atomica27
10/06/2021 0:03,@PTV_Noticias La estrategia de la Korrupción: ellos dicen #FraudeenMesa ¿por qué? Porque ellos quieren anular votos… https://t.co/aHZIywG84s,0,0,OdontoEducTec
10/06/2021 0:02,"@ONPE_oficial Castillo no regales nuestro mar peruano, sin ser presidente #bolivia tiene salia al mar castillo prom… https://t.co/7aiGAgIzxr",0,0,Nini_accilio
10/06/2021 0:02,"Hola Sergio, esta bueno tu selfie
#FraudeEnMesa
 @willaxtv https://t.co/FryYX7Nrd6",19,12,thecaviarlist
10/06/2021 0:02,"@ntf170 Tanto #FraudeEnMesa @JNE_Peru , @ONPE_oficial",0,0,Estela29219866
10/06/2021 0:02,"@RecuerdosPeru #fraudeenmesa según RMP, keiko tiene derecho a anular la voluntad popular",1,1,samba_celeste
10/06/2021 0:01,"#VotoPorVoto JNE debes televisar TODO, TODO! 🇵🇪🇵🇪🇵🇪 #ActasPublicas #SalasArenas #JNEcorrupto #votosimpugnados… https://t.co/m2xxE5F7zU",2,0,Miaibar
10/06/2021 0:01,"@Angelpaezs Dice Galarreta,  no es fraude electoral, es #FraudeEnMesa 🤦🏽‍♀️",4,0,famasem
10/06/2021 0:00,"Salen a las calles a protestar que keiko ha cometido fraude, cuando claramente se ve quien ha jugado sucio en estas… https://t.co/Zup7XCkJpS",0,0,jpventuroman
10/06/2021 0:00,"@sardontd @espumadelmar_1 @JesnPa @StephenJRosado @ONPE_oficial En realidad hablas, como tu presidente puras piedra… https://t.co/uOnGo8jCKQ",0,0,Nini_accilio
10/06/2021 0:00,"#VotoPorVoto JNE debes televisar TODO, TODO! 🇵🇪🇵🇪🇵🇪 #ActasPublicas #SalasArenas #JNEcorrupto #votosimpugnados… https://t.co/CQLhRcBqub",2,1,Miaibar
09/06/2021 23:59,@cesarcombina Por que se desesperan los rojos y caviares de este país si todo es legal y o no lo fue?? Acaso si orq… https://t.co/4GDy2onlwr,12,4,MarianaAlegriaA
09/06/2021 23:59,@hellen_meniz @JaimeChincha @KeikoFujimori @PedroCastilloTe @PoliciaPeru @RPPNoticias Esto es lo que provoca Keiko… https://t.co/hZx1H3mRJ8,1,0,marceramosm1
09/06/2021 23:59,"@Renatito2010 #FraudeEnMesa
@JNE_Peru respeta mi voto, y se transparente. 
#MiVotoSeRespeta",0,0,VaneMoralesM
09/06/2021 23:58,"@evoespueblo Que victoria joputa. Aun sigue el conteo! #VotoPorVoto JNE debes televisar TODO, TODO! #ActasPublicas… https://t.co/MunJqTfbQK",2,2,Miaibar
09/06/2021 23:57,"#NoHasCambiadoPelona #FraudeEnMesa #KeikoAceptaTuDerrota
Así quieren ganar? @KeikoFujimori @patty_juarez… https://t.co/FQ13w5gsR9",0,0,Raidrako
09/06/2021 23:56,Todo esto se hubiera evitado  si @SalasArenas daba  un paso al costado y si el @JNE estuviera compuesto por sus 5 i… https://t.co/zVp94Qze3j,5,3,luz_tueros
09/06/2021 23:56,@BelaundeRafael Ahora el @JNE_Peru nos quiere agarrar de cojudos mostrándonos las audiencias de 500 miserables voto… https://t.co/5b5uWWkTuz,0,1,dralion1970
09/06/2021 23:56,@alvarosarco No reconoceremos a ningún Terruco en el@gobierno!!!!! No nos robaran la Democracia… https://t.co/URpULE5XbZ,11,3,Cheyon1234
09/06/2021 23:55,@andreaburga5 #FraudeEnMesa Y el qué me gusta. Ni sé da cuenta que existo. 😢💔,0,0,lezly_carrasco
09/06/2021 23:55,@arnoldsuarezg #FraudeEnMesa cuando lo que dijeron que se irían todavía no se han ido.,0,0,lezly_carrasco
09/06/2021 23:54,"No nos falten el respeto de esta forma! ,deben ser televisadas, la revisión de cada acta! , se cuenta hasta el últi… https://t.co/B1Me8KICTH",0,0,MonicaFarahDM
09/06/2021 23:54,"#VotoPorVoto JNE debes televisar TODO, TODO! #ActasPublicas #SalasArenas #JNEcorrupto #votosimpugnados… https://t.co/aPThwtRdta",4,5,Miaibar
09/06/2021 23:54,@Agencia_Andina @ONPE_oficial Por que subió 0.001 🤔 simplemente #FraudeEnMesa #JNEcorrupta #votoimpugnado,2,0,goyop123
09/06/2021 23:54,"@sardontd @JesnPa @StephenJRosado @ONPE_oficial Y ponte a trabajar, para que pagues tus impuestos y el sueldo de tu… https://t.co/AD5rdgA8sH",1,0,Nini_accilio
09/06/2021 23:53,"DIOS MIO, QUE HORROR, Ahora LA REPÚBLICA (@larepublica_pe) se vuelve defensora de VLADIMIR CERRÓN (@VLADIMIR_CERRON… https://t.co/GetkvmWPG6",3,2,Ancar10_AC
09/06/2021 23:52,@DiegoAcuOficial @JNE_Peru @ONPE_oficial #fraudeenmesa @ONPE_oficial más ciego o a conveniencia ?? https://t.co/9Zcc9GCMzC,3,1,martik1919aa
09/06/2021 23:51,"#votosimpugnados 
#ONPE #CampodeMarte #FraudeEnMesa 
Canal 2 Válido Vanya Thais https://t.co/euPuI9nBOg",0,0,NoTeVacunes
09/06/2021 23:50,"@sardontd @JesnPa @StephenJRosado @ONPE_oficial No deberías twitter a mi, elogia a tu presidente y a su hermano evo… https://t.co/qezwkPI9Zf",0,0,Nini_accilio
09/06/2021 23:50,"Peruanos en el Campo de Marte del distrito de Jesús María, Lima, reunidos en apoyo al justo conteo de votos (incluy… https://t.co/OU6R3vE9aT",9,0,pepebarr1
09/06/2021 23:50,"Vuelvo a decirlo @JNE_Peru @ONPE_oficial se burlan de los peruanos xq pasan x TV la aclaración solo de 400 votos, y… https://t.co/wkrQtBk0KJ",3,4,Douglassri
09/06/2021 23:50,@cesarcombina Sinvergüenzas! El pueblo que no se deja manosear se levanta para defender nuestra democracia!… https://t.co/5m8gi5deHs,0,0,Maritzadltj
09/06/2021 23:49,"@BeTefa1 Vanya Thais vale un Perú 
Campo de Marte
#FraudeEnMesa
#MiVotoPorKeikoSeRespeta 
Keiko Fujimori presidenta… https://t.co/DGUuhT5T65",1,0,savedra_sonia
09/06/2021 23:49,Que tal trafa los de la ONPE #NoAlFraude #NoMasFraude #FraudeEnMesa https://t.co/gx16hGrxYF,0,0,XavierZabalbeas
09/06/2021 23:49,"@noticiAmerica SI GANA EL FRAUDE COMUNISTA, ¡NO VAMOS A RESPETAR NADA! INCLUSO IREMOS CONTRA EL ACTUAL ESTADO. 😤😤… https://t.co/60OUBVSlR3",1,0,CarlosA1108
09/06/2021 23:49,"@ONPE_oficial @JNE_Peru queremos ver las resoluciones d ellas actas no 500 votos, no nos engañen #fraudeenmesa",0,0,mauriciofmc
09/06/2021 23:49,"QUEREMOS VER LAS ACTAS!!!!! EL QUE NO LA DEBE NO LA TEME , TRANSPARENCIA !! #conmivotonotemetas… https://t.co/uWTMd5nIid",1,0,PattyPattyfr
09/06/2021 23:49,#VotosImpugnados @ONPE_oficial @JNE_PERU NO lo olviden les estamos respirando en la nuca. 👀👁️ No dormimos no paramo… https://t.co/dWuVWinRVU,2,3,peruvianwoman7
09/06/2021 23:49,#FraudeEnMesa Cédulas* @ONPE_oficial @JNE_Peru @KeikoFujimori https://t.co/n5sQ7wUUPb,0,0,Yahaira0604
09/06/2021 23:48,"12 últimas actas en Cusco, 2 Loreto.
TODO indica que al 100% de actas procesadas Castillo le sacara diferencia de 8… https://t.co/IKy2CRNBYm",3,0,rdt_peru
09/06/2021 23:47,"@GuilleBermejo01 Ud sabe que es un ser humano malvado y codicioso, la justicia tarda pero llega. Riase ahora, la ca… https://t.co/FBnp3Ckr3D",64,4,JCentenaria
09/06/2021 23:47,"@mariobryceofic #QueremosVerLasActas, lo exigimos, es nuestro derecho,  el @JNE_Peru ha perdido toda credibilidad.… https://t.co/krLkTy1g9a",2,1,Maritzadltj
09/06/2021 23:47,@WaykaPeru @CIDH @albertofujimori @DemusPeru @CMPFloraTristan @ManuelaRamos @promsex @cnddhh @Latina_pe @canalN_ @s… https://t.co/R4FrApzXtV,0,0,zoncoracaliente
09/06/2021 23:47,"No atropellen la voluntad libre del pueblo, respeten nuestros derechos y la democracia. @JNE_Peru, queremos un proc… https://t.co/FYY1U8o3jq",1,0,af2011a1
09/06/2021 23:46,"@ExpresoPeru @pcmperu Sra. Bermudez, sabe o no sabe que hay impugnaciones a las Actas? Se ha enterado que hay mucha… https://t.co/WGlX4ZwjhC",1,0,roxinthego
09/06/2021 23:46,"@ONPE_oficial ONPE es CÓMPLICE del #FraudeEnMesa, como es posible que castillo baje y de repente de nuevo vuelva a… https://t.co/26lValiXJk",1,1,CaritoSulca
09/06/2021 23:46,"#VotoPorVoto JNE debes televisar TODO, TODO! #ActasPublicas #SalasArenas #JNEcorrupto #votosimpugnados… https://t.co/nIpGOpGxEb",3,1,Miaibar
09/06/2021 23:46,"Estamos en las últimas horas ✏️🧡

6:45PM Lima 
Diferencia: 79,046
Cuenta Total incluyendo el extranjero

#ONPE… https://t.co/JC0B5Ozgdn",0,0,NojaKatt
09/06/2021 23:45,"@ONPE_oficial CASTILLO CERRON Y AMIGUITOS GOBERNADORES 
HACIENDO DE LAS SUYAS CON SUS VOTOS RATEROS 👎. 
Todavía no… https://t.co/qQpU8DGjHZ",1,0,AgathaCyntiacal
09/06/2021 23:45,#FraudeEnMesa basta de manipular a país @ONPE_oficial no nos agarren de tontos!! #NoALasSesionesReservadas https://t.co/2nRxA2iA2E,0,0,Anarocito
09/06/2021 23:45,"#respetamivoto

Unidos por un conteo justo que sea todo público.

#fraudeenmesa 

@KeikoFujimori @KenjiFujimoriH… https://t.co/pesAo4mp0a",1,0,namekucro
09/06/2021 23:45,#FraudeEnMesa #MiVotoPorKeikoSeRespeta #KeikoPresidenta #ComunismoNuncaMas Campo de Marte #votosimpugnados https://t.co/pt7zqYt9Cc,10,3,Luffy77638151
09/06/2021 23:44,"@evoespueblo Aún no a terminado , porque hay un #FraudeEnMesa del partido Perú Libre.",1,0,JavierPeralesS1
09/06/2021 23:44,"@aura_lic @Armin52741082 @3001rafa No es prudente en todo sentido.
Ella ya dio un mensaje y la lucha la están hacie… https://t.co/d23HYvDb3m",1,0,mariana30158
09/06/2021 23:44,"@ONPE_oficial ONPE es CÓMPLICE del #FraudeEnMesa, como es posible que castillo baje y de repente de nuevo vuelva a… https://t.co/bKfYrjrUge",1,1,CaritoSulca
09/06/2021 23:43,"Cálmese doña terrucos no pasarán 
#FraudeEnMesa https://t.co/B7EHdEUUus",16,5,gildatrkovic
09/06/2021 23:43,@DiegoAcuOficial 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 Ay que comunistas esos fujis 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 #FraudeEnMesa,0,0,Roja_libre
09/06/2021 23:42,Las porquerías no renuncian. Hay que sacarlo a patadas!!! #FraudeEnMesa https://t.co/lpABjLjx6L,2,3,labohemianoche
09/06/2021 23:42,"Estás felicitando a una organización criminal que ha cometido fraude!
Perú Libre y su candidato Castillo son los ga… https://t.co/bpSfLSmHKO",1,0,NinaMyriamRuth
09/06/2021 23:41,"#QueremosVerLasActas #ActasPublicas #FraudeEnMesa
SALAS ARENAS QUEREMOS UN PROCESO TRANSPARENTE!!!
@JNE_Peru https://t.co/U9HqwladgN",4,6,voto_pormipais
09/06/2021 23:41,No puedo colocar videos pero aquí fotos donde se muestra nuestro sentir pacíficamente #FraudeEnMesa escuchen nuestr… https://t.co/bHsoKeLpBY,1,1,7Isabel8
09/06/2021 23:41,"@GioviGarciaDiaz @VeroLinaresC @ONPE_oficial El voto del pueblo dice que Fuerza Popular ganó. 
Paciencia y después… https://t.co/0E3aFj9vsZ",0,0,GuilleVal88
09/06/2021 23:40,"#QueremosVerLasActas #ActasPublicas #FraudeEnMesa
@JNE_Peru Queremos un proceso transparente!!! https://t.co/dMlKZ94XF1",6,3,voto_pormipais
09/06/2021 23:40,"@TitoWanka Huevadas, deja de hacer el ridículo, comienza a trabajar, sólo así se sale adelante, millones de peruano… https://t.co/LovWycJBsS",0,1,h_1789
09/06/2021 23:40,Campo de Marte #FraudeEnMesa #MiVotoPorKeikoSeRespeta #KeikoPresidenta #ComunismoNuncaMas #NoAlComunismo https://t.co/IXeZmeIEBZ,6,2,Luffy77638151
09/06/2021 23:38,@sardontd @JesnPa @StephenJRosado @ONPE_oficial jajaja. Este es mi mensaje a para tu presidente y el de Bolivia ¨Co… https://t.co/G76lHYYeP7,0,0,Nini_accilio
09/06/2021 23:38,"Si murieron 180mil en el gobierno de Vizcarra y los lagartos, con Cerrón y Vizcarra juntos ¿Cuántos morirán???? 🤔🤔🤔… https://t.co/FQsNOjsJns",1,1,Luffy77638151
09/06/2021 23:38,"#PeruLibre  es delincuencia, promueven la violencia, además de robar votos. 
#FraudeEnMesa
#RespetaMiVoto… https://t.co/35lzahxlbp",2,0,mikafragolita
09/06/2021 23:37,"@ONPE_oficial  @JNE_Peru  @VanyaThais  @DiegoAcuOficial  @RPPNoticias  @willaxtv 

Difundir por favor #fraudeenmesa https://t.co/f0rTY9mbcE",2,2,DanielA16372028
09/06/2021 23:37,"@DanielCordovaC Bravissimo PATRIOTAS, nada ni nadie tiene derecho a quitarnos la DEMOCRACIA LIBERTAD y PAZ, EXIGIMO… https://t.co/36768NCNmK",9,5,h_1789
09/06/2021 23:37,@Coraline_ @MilagrosLeivaG @JNE_Peru Bien palomas son no? Voto por voto... Creen que somos tarados!! #FraudeEnMesa,0,0,luzleonh
09/06/2021 23:37,"@ErnestoTapia003 @esquinabaja Como sea quieren llegar, la democracia para ellos son pelotudeces @JNE_Peru @ONPE_oficial #FraudeEnMesa",0,0,MatiL2020
09/06/2021 23:36,"https://t.co/AbdHCAncEE
Hay más gente que en la marca de no a Keiko y que la marcha del lapiz en Plaza San martin.… https://t.co/YV9TLZtKtp",4,1,Luffy77638151
09/06/2021 23:36,@Wamanyana @aureliopastor @KeikoFujimori @luchogalarreta COBARDEEEEEE ME BLOQUEASTE XQ NO TE GUSTA ESCUCHAR LA VERD… https://t.co/feR5g0cd8F,0,0,7Isabel8
09/06/2021 23:36,A ALGUIEN MÁS LE ESTÁ FALLANDO EL INTERNET? #KeikoAceptaTuDerrota #FraudeEnMesa #KeikoTAPERdiendo,3,0,betty94281173
09/06/2021 23:36,"@larepublica_pe Cómo puede jurar si no ha sido ni si quiera proclamado presidente????
#FraudeEnMesa #RespetenMiVoto #Democrácia",0,0,lcumpa
09/06/2021 23:35,"#RevisionPublicaDeActas @ONPE_oficial @JNE_PERU NO lo olviden les estaremos respirando en la nuca, 👀👁️ no paramos h… https://t.co/WmeUVflLT4",9,5,peruvianwoman7
09/06/2021 23:35,@sergiotej Ese voto popular ha sido manchado por irregularidades de Peru Libre... es decir lo libre queda solo en e… https://t.co/jcn7T3MDLD,0,0,MPiaM2
09/06/2021 23:34,"@evoespueblo Saca tus garras del Perú chavista delincuente, estamos en pleno conteo y ya se descubrió el… https://t.co/1KM5FORgtD",190,27,cesarcombina
09/06/2021 23:34,"@aaronsalomong No me interesa perder lo material, pero la libertad no puedo perderla en las urnas. #FraudeEnMesa",3,0,Juaniperezc
09/06/2021 23:33,"@KeikoFujimori Si se puede!! Todos defenderemos nuestro voto. No al #FraudeEnMesa
@mariobryceofic @rlopezaliaga1… https://t.co/MEVeLPZey6",0,0,paliaga1
09/06/2021 23:33,@WaykaPeru @CIDH @albertofujimori @DemusPeru @CMPFloraTristan @ManuelaRamos @promsex @cnddhh @Latina_pe @canalN_ @s… https://t.co/eTSPE2Qv8M,0,0,zoncoracaliente
09/06/2021 23:33,"Quieren saber cómo Dilma Rousseff fue reelecta en Brasil en el año 2014?

Con un conteo a puertas cerradas dentro d… https://t.co/kk8rDozuVY",3,0,observamostodo
09/06/2021 23:33,"Si nada deben nada temen

@JNE_Peru exigimos que sea una #RevisionPublicaDeActas para que no haya #FraudeEnMesa ✌🏻🇵🇪 https://t.co/5yzAe0ag83",0,0,MarchanPavel
09/06/2021 23:32,@Gestionpe Esto ES FRAUDE #FraudeEnMesa 🤷🏽‍♀️ Castillo nunca debió de estar en segunda vuelta así de simple. El Per… https://t.co/QqwCnJFVoO,0,0,goyop123
09/06/2021 23:32,@diariocorreo La estrategia de la Korrupción: ellos dicen #FraudeenMesa ¿por qué? Porque ellos quieren anular votos… https://t.co/jH1QrIYAbf,0,0,OdontoEducTec
09/06/2021 23:32,"@JNE_Peru no engañen a la Población. @Latina_Noticias @noticiAmerica @willaxtv 

Las resoluciones de Las 1258 actas… https://t.co/VKBP5QXPfN",2,0,RicaLiberta
09/06/2021 23:32,"@DiegoAcuOficial En todo caso 
FUJIAPRICOMUNISMO
porque las banderas y los polos de los que agreden son del partido… https://t.co/TZwZHgjXd5",0,0,roseesanchez
09/06/2021 23:32,A revisar estas actas también!!! #Fraudeenmesa https://t.co/gxvIBzYGrb,0,0,Harold14772978
09/06/2021 23:32,"#FraudeEnMesa ASI OPERA CERRON, AL MISMO ESTILO DE FRAUDE CHAVISTA https://t.co/F2TUtDLvM9",0,0,noemiso06621634
09/06/2021 23:31,"@romerocaroperu @FuerzaPopularPe no se olviden de los fallecidos y menores de edad que estaban aptos para votar, no… https://t.co/iRaXlmkiqc",1,0,Abbi40203226
09/06/2021 23:31,Escucharon @JNE_Peru? No al fraude #RevicionPublicaDeActas #FraudeEnMesa https://t.co/IpK4GXTROw,2,0,rdt_peru
09/06/2021 23:31,"@pedrojosecama Imaginense como están esas actas observadas, debe revisarse todo publicamente, cada voto, cada acta… https://t.co/7m1fK9Bklc",0,0,CharlieVilla20
09/06/2021 23:31,@Agencia_Andina @pcmperu se respetará la voluntad popular cuando se termine de resolver las impugnaciones. No nos e… https://t.co/ChMdiRag1c,0,0,roxinthego
09/06/2021 23:31,#FraudeEnMesa no al Fraude si a la Democracia.,0,0,Huarancca3
09/06/2021 23:31,"Tremenda cortina de humo del @JNE_Peru quieren que veamos en Tv solo votos impugnados, pero las actas donde se encu… https://t.co/RgVQwWhP6A",10,3,Douglassri
09/06/2021 23:30,@Caretas @JNE_Peru No que era a las 6? #FraudeEnMesa,0,0,Cisbobby
09/06/2021 23:29,"*Baja el dólar*
@canalN_: SE CAYÓ WHATSAPP!

#FraudeEnMesa",1,0,flor_necia
09/06/2021 23:29,"Si la derecha publicaría cosas así sería una ola de insultos, pero como es la izquierda todo bien no? Se ve que jue… https://t.co/UoavXB375j",3,0,animontenegroc
09/06/2021 23:29,"#FraudeEnMesa ASI OPERA CERRON, AL MISMO ESTILO DE FRAUDE CHAVISTA https://t.co/mkRXQVn2dY",1,0,noemiso06621634
09/06/2021 23:28,SÍ EL @JNE_Peru  TIENE SU CANAL DE TELEVISIÓN POR QUE AHÍ NO PASA LAS AUDIENCIAS DE LAS ACTAS IMPUGNADAS.. O TAMBIÉ… https://t.co/ioKmHL1eRr,1,0,RojosyPolillas
09/06/2021 23:28,@RPPNoticias Si solo hay una diferencia de 67 mil votos aproximadamente  me imagino que con las 1200 actas impugnad… https://t.co/j76IihLMJO,1,0,stefano_lossio
09/06/2021 23:28,"Maduro ya puede ir felicitando a este pedazo de mierda. 
Su felicitación a Castillo que se le atore en el hocico.… https://t.co/8OkPO248MS",6,1,LibertadUnmsm
09/06/2021 23:28,Estamos miércoles  6pm. A tres días del día de votación y la @ONPE_oficial esta retrasando el conteo d Cusco donde… https://t.co/Eh9iDveGQ6,5,3,RicaLiberta
09/06/2021 23:28,"“El fucking Castillo”.
“Esa vaina de la Onpe… puro floro”.
Creo que le falta 5 soles de raciocinio y bastante de re… https://t.co/o4hO1wSBmD",1,0,BryanAPacheco1
09/06/2021 23:28,@JNE_Peru @exitosape Que vizcarra te haya facilitado tu entrada al JNEy sagasti te este protegiendo y que la mayorí… https://t.co/qT9nlTk2fI,0,0,Yomira43673020
09/06/2021 23:28,"Esto es un enfermedad psiquiátrica, ese odio hacia keiko es irracional, es como especie de fobia, y un abrebocas de… https://t.co/jhpSAPPMke",1,1,Mr_CastellanosC
09/06/2021 23:28,La @ONPE_oficial y el @JNE_Peru lo unico que consiguen con no televisar las actas es que no les creamos ni pincho a… https://t.co/ksbanqNu1c,0,0,gato_sad_y_azul
09/06/2021 23:27,"@agildemeisterrh #FraudeEnMesa no queremos ver una muestra de lo que hacen, queremos ver toda la revisión, sean ser… https://t.co/Z2cuWIQ49q",0,0,Abbi40203226
09/06/2021 23:27,"Sólo una pregunta @ONPE_oficial...
El porcentaje no se ha movido NADA desde hace casi 2 horas...

Como es posible,… https://t.co/2Z5K5TY6sT",3,0,Danny_oficial1
09/06/2021 23:26,@diariocorreo Bien Keiko!!  Esto a todas luces es un Fraude por parte de Castillo Cerron y @JNE_Peru… https://t.co/SMqkzZufHc,26,5,Cheyon1234
09/06/2021 23:26,@JNE_Peru @Carlos84821871 Que se revisen de manera pública todos los votos impugnados y todas las actas observadas!!! no al #fraudeenmesa,0,0,CharlieVilla20
09/06/2021 23:26,"#FraudeEnMesa ASI OPERA CERRON, AL MISMO ESTILO DE FRAUDE CHAVISTA https://t.co/l4Kpfuptcs",1,0,noemiso06621634
09/06/2021 23:25,"#FraudeEnMesa ASI OPERA CERRON, AL MISMO ESTILO DE FRAUDE CHAVISTA https://t.co/IvIDf4K82d",0,0,noemiso06621634
09/06/2021 23:25,"#FraudeEnMesa ASI OPERA CERRON, AL MISMO ESTILO DE FRAUDE CHAVISTA https://t.co/ajYktACBGv",0,0,noemiso06621634
09/06/2021 23:24,@Wamanyana @aureliopastor @KeikoFujimori @luchogalarreta No digas tonterías q nada de lo q dices es verdad. Estamos… https://t.co/18cloZUDtB,2,0,7Isabel8
09/06/2021 23:23,@JNE_Peru ¡No al #FraudeEnMesa!,0,0,GermanRodCub
09/06/2021 23:23,@sardontd @JesnPa @StephenJRosado @ONPE_oficial Para empezar no soy trol deja de hablar piedra como tu presidente y… https://t.co/5F3UU0hIpR,1,0,Nini_accilio
09/06/2021 23:23,@JNE_Peru ¡No al #FraudeEnMesa!,0,0,GermanRodCub
09/06/2021 23:23,"#RevicionPublicaDeActas debe exigir también @KeikoFujimori y todo su equipo, queremos ver las actas impugnadas y la… https://t.co/xobk6d75E4",0,0,rdt_peru
09/06/2021 23:23,"@JNE_Peru Que se transmita la revisión de TODAS las actas, TODAS! #FraudeenMesa",0,0,Dianexmm1
09/06/2021 23:22,"ESTO ES EL COMUNISMO...

VÁNDALOS...

ASÍ QUEREMOS VIVIR???

#ONPE #FraudeEnMesa #NoAlComunismo #CastilloNoVa https://t.co/YnhxMgzasY",0,0,Danny_oficial1
09/06/2021 23:22,@hellen_meniz @JaimeChincha @KeikoFujimori @PedroCastilloTe @PoliciaPeru @RPPNoticias NO SON SIMPATIZANTES DE KEIKO… https://t.co/Y6ebqvntq1,2,1,Sakurita777
09/06/2021 23:22,@ExpresoPeru Un milagro y sin fraude!! #QueremosVerLasActas #FraudeEnMesa,7,0,Cheyon1234
09/06/2021 23:22,@JNE_Peru @exitosape Audiencias públicas! #FraudeEnMesa,1,0,luzleonh
09/06/2021 23:22,@MilagrosLeivaG @JuveHidalgo @JNE_Peru ¿El @JNE_Peru @ONPE_oficial permitiendo  #FraudeEnMesa  del #CastroChavismo… https://t.co/Al04mKf0FD,2,1,GoogleRecall
09/06/2021 23:21,"Primer acto, salir a dar una conferencia de prensa en sus canales aliados a anunciar #fraudeenmesa con cinco videos… https://t.co/KQnPqxiZnx",0,0,lokienelpoder
09/06/2021 23:21,"Fuertes declaraciones 🧐
#KeikoAceptaTuDerrota 
#KeikoTuCeldaTeEspera 
#VotoPorVoto 
#FraudeEnMesa
#votosimpugnados https://t.co/0ZYAUXNeRF",0,0,ElOpinologo98
09/06/2021 23:21,Este es solo el inicio. Demócratas también sabemos tomar la calle. El Perú que quiere vivir en Libertad y Democraci… https://t.co/rn69OB42t7,427,201,marita_molina4
09/06/2021 23:21,¿cuál era la estrategia? quitarle votos suficiente a keiko para que cuando lleguen los votos del extranjero no gane… https://t.co/B178n9M726,9,4,provida_pe
09/06/2021 23:20,@JNE_Peru @MinCulturaPe @alexperec ¡No al #FraudeEnMesa!,0,0,GermanRodCub
09/06/2021 23:20,@JNE_Peru @exitosape ¡No al #FraudeEnMesa!,0,0,GermanRodCub
09/06/2021 23:20,". @JNE_Peru, NO NOS VENDAN HUMO! #FraudeEnMesa !
#RevisiónPúblicaDeActas
#RevisionPublicaDeActas 
#RevisiónPúblicaDeActas",2,0,sinpaltasp
09/06/2021 23:19,Todo empezó con la declaración de fraude sin pruebas de la candidata @KeikoFujimori empezaron a circular fake news… https://t.co/AthnAO1F35,0,0,lokienelpoder
09/06/2021 23:19,"El gobierno de Sagasti, mediante Violeta Bermúdez dice que sacará si es necesario a las FFAA para reprimir esta man… https://t.co/qjpzbDD9N8",0,0,Evytame_
